Season,Team1,Team1Name,Team2,Team2Name,pred,pred2,T1Seed,T2Seed,T1AvgOff_rating,T1AvgDef_rating,T2AvgOff_rating,T2AvgDef_rating,ID,T1Top_seeded_teamsPlayed,T1AvgSeedPlayed,T1AvgNet_rating,T1AvgFGperc,T1AvgeFGperc,T1AvgTrueShot,T1AvgPPP,T1AvgFGpercAllow,T1AvgeFGpercAllow,T1AvgTrueShotAllow,T1AvgPPPAllow,T1AvgRebperc,T1AvgOffRebperc,T1AvgRebpercAllow,T1Avg_OffRebpercAllow,T1AvgAstTO,T2Top_seeded_teamsPlayed,T2AvgSeedPlayed,T2AvgNet_rating,T2AvgFGperc,T2AvgeFGperc,T2AvgTrueShot,T2AvgPPP,T2AvgFGpercAllow,T2AvgeFGpercAllow,T2AvgTrueShotAllow,T2AvgPPPAllow,T2AvgRebperc,T2AvgOffRebperc,T2AvgRebpercAllow,T2Avg_OffRebpercAllow,T2AvgAstTO,team1_seed_str,team2_seed_str,seed_diff
2022,1286,Montana St,1437,Villanova,0.09919418715263817,0.9008058128473618,14,2,107.32,97.06,111.79,95.34,2022_1286_1437,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,16,53.88,44.12,52.46,57.25,111.79,40.84,47.54,51.18,95.34,52.45,27.32,47.55,23.7,153.54,102.87,0,1,12
2022,1286,Montana St,1345,Purdue,0.11864250705777957,0.8813574929422204,14,3,107.32,97.06,116.34,100.92,2022_1286_1345,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,19,47.91,49.33,56.96,60.08,116.34,42.89,49.75,52.48,100.92,57.71,33.4,42.29,20.11,159.29,174.68,0,1,11
2022,1286,Montana St,1397,Tennessee,0.13696258159391506,0.8630374184060849,14,3,107.32,97.06,104.82,89.04,2022_1286_1397,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,14,58.64,42.98,50.28,53.94,104.82,40.25,46.49,50.45,89.04,52.92,30.56,47.08,24.02,152.72,80.03,0,1,11
2022,1286,Montana St,1403,Texas Tech,0.12457491446307778,0.8754250855369222,14,3,107.32,97.06,104.45,87.02,2022_1286_1403,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,15,57.56,47.16,52.59,56.26,104.45,38.66,45.91,49.72,87.02,55.72,30.78,44.28,22.11,108.43,79.16,0,1,11
2022,1286,Montana St,1458,Wisconsin,0.14993778206384012,0.8500622179361599,14,3,107.32,97.06,103.5,97.47,2022_1286_1458,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,18,45.71,42.77,48.42,52.78,103.5,43.88,49.36,52.37,97.47,50.25,23.27,49.75,21.2,137.24,117.92,0,1,11
2022,1286,Montana St,1344,Providence,0.2786522571190656,0.7213477428809344,14,4,107.32,97.06,105.25,97.23,2022_1286_1344,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,12,62.3,44.07,50.64,55.22,105.25,41.13,46.79,50.34,97.23,52.65,28.18,47.35,23.63,135.03,130.58,0,1,10
2022,1286,Montana St,1417,UCLA,0.2261100065493188,0.7738899934506812,14,4,107.32,97.06,110.03,93.22,2022_1286_1417,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,9,72.28,45.33,50.9,54.86,110.03,41.88,48.01,51.86,93.22,53.04,29.23,46.96,20.67,200.26,100.74,0,1,10
2022,1286,Montana St,1388,St Mary's CA,0.20702749699548872,0.7929725030045113,14,5,107.32,97.06,105.01,92.36,2022_1286_1388,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,11,66.48,46.38,52.77,55.88,105.01,43.44,48.39,51.58,92.36,53.34,22.94,46.66,18.81,141.99,79.16,0,1,9
2022,1286,Montana St,1400,Texas,0.13714417080141006,0.8628558291985899,14,6,107.32,97.06,104.89,91.09,2022_1286_1400,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,14,57.91,44.67,50.66,54.77,104.89,41.2,46.55,50.38,91.09,51.81,29.41,48.19,27.33,129.05,76.81,0,1,8
2022,1286,Montana St,1293,Murray St,0.33911185630506124,0.6608881436949388,14,7,107.32,97.06,110.94,91.32,2022_1286_1293,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,3,89.59,46.45,53.04,56.19,110.94,41.79,47.87,50.71,91.32,55.56,33.39,44.44,22.79,144.42,82.51,0,1,7
2022,1286,Montana St,1326,Ohio St,0.20270997982626515,0.7972900201737348,14,7,107.32,97.06,111.44,101.49,2022_1286_1326,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,14,56.3,47.52,54.94,58.95,111.44,41.94,47.95,51.93,101.49,52.57,26.16,47.43,24.43,131.57,154.89,0,1,7
2022,1286,Montana St,1425,USC,0.6088678574724847,0.39113214252751527,14,7,107.32,97.06,104.42,95.52,2022_1286_1425,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,6,81.67,45.4,51.14,54.14,104.42,39.14,44.97,48.64,95.52,54.33,30.48,45.67,23.52,135.46,177.04,0,1,7
2022,1286,Montana St,1314,North Carolina,0.34780814679860006,0.6521918532013999,14,8,107.32,97.06,108.15,99.35,2022_1286_1314,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,0,1,6
2022,1286,Montana St,1361,San Diego St,0.28938108110669647,0.7106189188933035,14,8,107.32,97.06,97.57,87.28,2022_1286_1361,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,0,1,6
2022,1286,Montana St,1371,Seton Hall,0.1896133506446328,0.8103866493553672,14,8,107.32,97.06,101.86,95.63,2022_1286_1371,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,0,1,6
2022,1286,Montana St,1395,TCU,0.32917684019643934,0.6708231598035607,14,9,107.32,97.06,100.25,96.47,2022_1286_1395,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,13,60.56,44.15,49,52.25,100.25,42.52,48,51.4,96.47,55.47,35,44.53,24.29,111.7,125.07,0,0,5
2022,1286,Montana St,1362,San Francisco,0.2986181228241047,0.7013818771758953,14,10,107.32,97.06,106.48,93.46,2022_1286_1362,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,8,75.66,45.53,53.28,56.01,106.48,42.4,46.83,51.08,93.46,53.52,28.3,46.48,21.04,116.8,91.73,0,0,4
2022,1286,Montana St,1323,Notre Dame,0.3241220755744889,0.6758779244255111,14,11,107.32,97.06,107.99,99.18,2022_1286_1323,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,10,69.68,46.16,54.47,57.92,107.99,43.84,49.54,52.06,99.18,50.46,19.16,49.54,21.37,173.15,128.64,0,0,3
2022,1286,Montana St,1353,Rutgers,0.26411998576688167,0.7358800142331183,14,11,107.32,97.06,101.87,98.19,2022_1286_1353,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,14,57.06,44.52,49.92,53.06,101.87,41.62,48.57,52.36,98.19,51.3,27.91,48.7,23.68,150.23,118.42,0,0,3
2022,1286,Montana St,1439,Virginia Tech,0.30190694226816805,0.698093057731832,14,11,107.32,97.06,109.9,97.02,2022_1286_1439,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,10,72.97,47.25,55.52,58.2,109.9,43.07,49.02,52.45,97.02,52,25.8,48,22.62,157.01,124.1,0,0,3
2022,1286,Montana St,1308,New Mexico St,0.6214297451533777,0.3785702548466223,14,12,107.32,97.06,104.88,94.57,2022_1286_1308,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,1,95.93,45.43,52.28,55.87,104.88,39.28,45.79,49.91,94.57,55.66,32.78,44.34,22.41,113.07,112.61,0,0,2
2022,1286,Montana St,1350,Richmond,0.6296453988548685,0.3703546011451315,14,12,107.32,97.06,105.03,100.24,2022_1286_1350,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,3,91.54,44.73,51.88,55.61,105.03,44.47,50.59,53.48,100.24,47.69,20.03,52.31,25.98,166,117.85,0,0,2
2022,1286,Montana St,1412,UAB,0.463493495684106,0.536506504315894,14,12,107.32,97.06,109.89,93.89,2022_1286_1412,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,1,96.22,46.52,52.81,56.42,109.89,42.23,48.35,52.1,93.89,54.12,30.3,45.88,23.44,130.07,84.63,0,0,2
2022,1286,Montana St,1461,Wyoming,0.39304530697342743,0.6069546930265726,14,12,107.32,97.06,105.87,97,2022_1286_1461,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,8,76.12,45.76,52.67,56.71,105.87,41.61,47.55,50.99,97,52.31,23.12,47.69,21.85,114.39,117.43,0,0,2
2022,1286,Montana St,1355,S Dakota St,0.4385221398007759,0.5614778601992241,14,13,107.32,97.06,117.56,102.73,2022_1286_1355,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,2,93.44,52.62,60.35,63.9,117.56,44.38,51.68,54.4,102.73,52.82,21.23,47.18,20.87,151.62,121.32,0,0,1
2022,1286,Montana St,1436,Vermont,0.35074594225962286,0.6492540577403771,14,13,107.32,97.06,113.13,92.28,2022_1286_1436,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,3,90.72,49.47,57.39,60.37,113.13,41.32,47.87,50.59,92.28,54.32,20.77,45.68,16.71,172.77,97.56,0,0,1
2022,1286,Montana St,1463,Yale,0.617396646753035,0.38260335324696504,14,14,107.32,97.06,100.03,97.13,2022_1286_1463,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,4,86.31,44.29,50.21,54.46,100.03,42.47,48.65,52.12,97.13,50.61,23.3,49.39,24.13,109.98,110.29,0,0,0
2022,1286,Montana St,1389,St Peter's,0.6652127777192522,0.33478722228074775,14,15,107.32,97.06,97.28,90.82,2022_1286_1389,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,1,95.72,42.64,47.96,52.2,97.28,39.08,44.47,50.32,90.82,52.66,28.86,47.34,23.77,97.68,83.07,0,0,-1
2022,1286,Montana St,1313,Norfolk St,0.6783771499924945,0.32162285000750546,14,16,107.32,97.06,102.39,91.91,2022_1286_1313,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,0,99,45.57,51.75,55.76,102.39,38.75,45.36,48.95,91.91,53.5,28.55,46.5,23.74,95.4,111.73,0,0,-2
2022,1286,Montana St,1394,TAM C. Christi,0.6713434147787651,0.32865658522123486,14,16,107.32,97.06,100.83,97.83,2022_1286_1394,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,1,96.07,42.61,47.61,53.06,100.83,42.59,49.47,55.1,97.83,51.85,32.37,48.15,27.65,102.86,87.15,0,0,-2
2022,1286,Montana St,1411,TX Southern,0.7141193510799955,0.28588064892000453,14,16,107.32,97.06,98.01,92.49,2022_1286_1411,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,1,95.87,43.7,48.68,52.27,98.01,39.75,45.05,48.92,92.49,54.31,32.07,45.69,23.59,80.76,106.93,0,0,-2
2022,1286,Montana St,1460,Wright St,0.5865149464753645,0.4134850535246355,14,16,107.32,97.06,106.69,102.2,2022_1286_1460,1,96.31,47.71,54.39,59.12,107.32,42.56,48.47,53.65,97.06,53.4,24.27,46.6,20.22,103.64,78.96,2,93.48,46.92,52.29,56.48,106.69,45.62,51.45,54.44,102.2,51.49,28.52,48.51,26.84,132.89,94.08,0,0,-2
2022,1168,CS Fullerton,1211,Gonzaga,0.03885327438848196,0.961146725611518,15,1,102.62,98.37,117.64,87.38,2022_1168_1211,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,11,63.72,52.73,59.44,62.2,117.64,37.94,43.12,46.24,87.38,56.19,27.6,43.81,19.53,168.32,92.45,0,1,14
2022,1168,CS Fullerton,1242,Kansas,0.08970243735233685,0.9102975626476631,15,1,102.62,98.37,110.63,96.12,2022_1168_1242,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,14,60.62,48.17,54.18,57.83,110.63,42.08,47.34,50.86,96.12,53.68,31.88,46.32,25.82,145.73,112.17,0,1,14
2022,1168,CS Fullerton,1181,Duke,0.15491153509946531,0.8450884649005347,15,2,102.62,98.37,115.37,96.41,2022_1168_1181,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,10,72.21,48.93,55.7,58.79,115.37,41.83,47.15,49.34,96.41,53.7,29.69,46.3,24.85,193.63,156.25,0,1,13
2022,1168,CS Fullerton,1246,Kentucky,0.07214280253635108,0.9278571974636489,15,2,102.62,98.37,112.9,94.17,2022_1168_1246,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,13,61.85,48.53,53.41,56.68,112.9,41.53,47.07,50.44,94.17,57.41,35.09,42.59,21.21,159.72,106.49,0,1,13
2022,1168,CS Fullerton,1437,Villanova,0.05393302957280499,0.946066970427195,15,2,102.62,98.37,111.79,95.34,2022_1168_1437,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,16,53.88,44.12,52.46,57.25,111.79,40.84,47.54,51.18,95.34,52.45,27.32,47.55,23.7,153.54,102.87,0,1,13
2022,1168,CS Fullerton,1345,Purdue,0.06514910523119977,0.9348508947688002,15,3,102.62,98.37,116.34,100.92,2022_1168_1345,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,19,47.91,49.33,56.96,60.08,116.34,42.89,49.75,52.48,100.92,57.71,33.4,42.29,20.11,159.29,174.68,0,1,12
2022,1168,CS Fullerton,1397,Tennessee,0.07592057707075694,0.924079422929243,15,3,102.62,98.37,104.82,89.04,2022_1168_1397,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,14,58.64,42.98,50.28,53.94,104.82,40.25,46.49,50.45,89.04,52.92,30.56,47.08,24.02,152.72,80.03,0,1,12
2022,1168,CS Fullerton,1403,Texas Tech,0.06861495219904279,0.9313850478009572,15,3,102.62,98.37,104.45,87.02,2022_1168_1403,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,15,57.56,47.16,52.59,56.26,104.45,38.66,45.91,49.72,87.02,55.72,30.78,44.28,22.11,108.43,79.16,0,1,12
2022,1168,CS Fullerton,1458,Wisconsin,0.08367360107056498,0.916326398929435,15,3,102.62,98.37,103.5,97.47,2022_1168_1458,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,18,45.71,42.77,48.42,52.78,103.5,43.88,49.36,52.37,97.47,50.25,23.27,49.75,21.2,137.24,117.92,0,1,12
2022,1168,CS Fullerton,1228,Illinois,0.059552407391611384,0.9404475926083886,15,4,102.62,98.37,109.66,96.37,2022_1168_1228,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,17,48.87,45.42,53.31,56.61,109.66,41.64,46.42,50.19,96.37,54.35,31.03,45.65,22.69,151.82,119.07,0,1,11
2022,1168,CS Fullerton,1344,Providence,0.16665572504468196,0.833344274955318,15,4,102.62,98.37,105.25,97.23,2022_1168_1344,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,12,62.3,44.07,50.64,55.22,105.25,41.13,46.79,50.34,97.23,52.65,28.18,47.35,23.63,135.03,130.58,0,1,11
2022,1168,CS Fullerton,1417,UCLA,0.1313849957968658,0.8686150042031342,15,4,102.62,98.37,110.03,93.22,2022_1168_1417,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,9,72.28,45.33,50.9,54.86,110.03,41.88,48.01,51.86,93.22,53.04,29.23,46.96,20.67,200.26,100.74,0,1,11
2022,1168,CS Fullerton,1222,Houston,0.12731790109249075,0.8726820989075093,15,5,102.62,98.37,113.5,87.05,2022_1168_1222,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,6,83.06,46.9,53.6,56.17,113.5,37.38,43.59,48.48,87.05,57.11,37.95,42.89,22.25,169.75,92.95,0,1,10
2022,1168,CS Fullerton,1234,Iowa,0.06907094836421668,0.9309290516357833,15,5,102.62,98.37,116.28,100.4,2022_1168_1234,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,16,57.37,46.36,53.54,57.29,116.28,44,50.09,53.05,100.4,51.29,30.72,48.71,27.21,195.21,130.73,0,1,10
2022,1168,CS Fullerton,1388,St Mary's CA,0.11906682231754084,0.8809331776824592,15,5,102.62,98.37,105.01,92.36,2022_1168_1388,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,11,66.48,46.38,52.77,55.88,105.01,43.44,48.39,51.58,92.36,53.34,22.94,46.66,18.81,141.99,79.16,0,1,10
2022,1168,CS Fullerton,1261,LSU,0.13498644905112955,0.8650135509488704,15,6,102.62,98.37,101.34,89.36,2022_1168_1261,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,11,67.36,44.11,49.64,53.98,101.34,39.05,45.48,50.12,89.36,51.51,31.24,48.49,29.08,97.34,72.25,0,1,9
2022,1168,CS Fullerton,1400,Texas,0.07602836447225425,0.9239716355277457,15,6,102.62,98.37,104.89,91.09,2022_1168_1400,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,14,57.91,44.67,50.66,54.77,104.89,41.2,46.55,50.38,91.09,51.81,29.41,48.19,27.33,129.05,76.81,0,1,9
2022,1168,CS Fullerton,1277,Michigan St,0.1557314396052708,0.8442685603947292,15,7,102.62,98.37,104.03,99.13,2022_1168_1277,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,17,52.35,45.74,52.09,56.01,104.03,41.93,47.89,51.46,99.13,53.15,27.49,46.85,23.58,139.44,158.09,0,1,8
2022,1168,CS Fullerton,1293,Murray St,0.20988569180775518,0.7901143081922448,15,7,102.62,98.37,110.94,91.32,2022_1168_1293,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,3,89.59,46.45,53.04,56.19,110.94,41.79,47.87,50.71,91.32,55.56,33.39,44.44,22.79,144.42,82.51,0,1,8
2022,1168,CS Fullerton,1326,Ohio St,0.11631463404387543,0.8836853659561246,15,7,102.62,98.37,111.44,101.49,2022_1168_1326,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,14,56.3,47.52,54.94,58.95,111.44,41.94,47.95,51.93,101.49,52.57,26.16,47.43,24.43,131.57,154.89,0,1,8
2022,1168,CS Fullerton,1425,USC,0.4462573652317725,0.5537426347682275,15,7,102.62,98.37,104.42,95.52,2022_1168_1425,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,6,81.67,45.4,51.14,54.14,104.42,39.14,44.97,48.64,95.52,54.33,30.48,45.67,23.52,135.46,177.04,0,1,8
2022,1168,CS Fullerton,1314,North Carolina,0.2163529327410767,0.7836470672589233,15,8,102.62,98.37,108.15,99.35,2022_1168_1314,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,0,1,7
2022,1168,CS Fullerton,1361,San Diego St,0.1741132297544492,0.8258867702455508,15,8,102.62,98.37,97.57,87.28,2022_1168_1361,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,0,1,7
2022,1168,CS Fullerton,1371,Seton Hall,0.10804340201589091,0.8919565979841091,15,8,102.62,98.37,101.86,95.63,2022_1168_1371,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,0,1,7
2022,1168,CS Fullerton,1266,Marquette,0.15114628991469758,0.8488537100853024,15,9,102.62,98.37,102.02,97.21,2022_1168_1266,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,14,56.74,45.3,52.61,56.09,102.02,41.26,46.91,50.62,97.21,46.79,18.82,53.21,29.15,146.41,120.55,0,0,6
2022,1168,CS Fullerton,1272,Memphis,0.2478229808449146,0.7521770191550854,15,9,102.62,98.37,104.28,94.49,2022_1168_1272,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,7,78.26,47.03,52.57,56.4,104.28,40,46.96,51.18,94.49,54.37,36.33,45.63,27.07,111.53,100.37,0,0,6
2022,1168,CS Fullerton,1395,TCU,0.2025761592933939,0.7974238407066061,15,9,102.62,98.37,100.25,96.47,2022_1168_1395,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,13,60.56,44.15,49,52.25,100.25,42.52,48,51.4,96.47,55.47,35,44.53,24.29,111.7,125.07,0,0,6
2022,1168,CS Fullerton,1172,Davidson,0.25316348726030125,0.7468365127396988,15,10,102.62,98.37,112.43,99.24,2022_1168_1172,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,6,82.53,47.77,55.69,59.67,112.43,42.02,49.41,53.23,99.24,51.93,22.26,48.07,20.48,179.55,131.61,0,0,5
2022,1168,CS Fullerton,1260,Loyola-Chicago,0.2349306870593597,0.7650693129406403,15,10,102.62,98.37,109.25,92.08,2022_1168_1260,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,3,90.03,48.18,56.33,59.48,109.25,40.95,46.97,50.85,92.08,53.16,23.39,46.84,20.69,141.36,79.26,0,0,5
2022,1168,CS Fullerton,1274,Miami FL,0.29592022627583703,0.704079773724163,15,10,102.62,98.37,108.96,103.76,2022_1168_1274,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,7,79.55,47.97,54.3,57.69,108.96,46.9,53.91,56.3,103.76,46.09,20.47,53.91,28.16,166.3,122.11,0,0,5
2022,1168,CS Fullerton,1362,San Francisco,0.18060604073362052,0.8193939592663795,15,10,102.62,98.37,106.48,93.46,2022_1168_1362,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,8,75.66,45.53,53.28,56.01,106.48,42.4,46.83,51.08,93.46,53.52,28.3,46.48,21.04,116.8,91.73,0,0,5
2022,1168,CS Fullerton,1235,Iowa St,0.14690243031418726,0.8530975696858127,15,11,102.62,98.37,96.96,92.89,2022_1168_1235,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,14,57.75,43.9,49.97,52.97,96.96,42.97,48.58,53,92.89,48.85,24.43,51.15,26.32,124.89,82.49,0,0,4
2022,1168,CS Fullerton,1276,Michigan,0.06944970247205084,0.9305502975279492,15,11,102.62,98.37,106.99,102.61,2022_1168_1276,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,19,42.39,47.07,52.61,56.21,106.99,44.99,50.69,53.99,102.61,53.89,28.13,46.11,21.2,139.96,124.78,0,0,4
2022,1168,CS Fullerton,1323,Notre Dame,0.1988890637050409,0.8011109362949591,15,11,102.62,98.37,107.99,99.18,2022_1168_1323,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,10,69.68,46.16,54.47,57.92,107.99,43.84,49.54,52.06,99.18,50.46,19.16,49.54,21.37,173.15,128.64,0,0,4
2022,1168,CS Fullerton,1353,Rutgers,0.15669551324548814,0.8433044867545119,15,11,102.62,98.37,101.87,98.19,2022_1168_1353,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,14,57.06,44.52,49.92,53.06,101.87,41.62,48.57,52.36,98.19,51.3,27.91,48.7,23.68,150.23,118.42,0,0,4
2022,1168,CS Fullerton,1439,Virginia Tech,0.18293413141396242,0.8170658685860376,15,11,102.62,98.37,109.9,97.02,2022_1168_1439,2,92.86,44.35,49.45,54.58,102.62,44.23,51.08,53.92,98.37,50.46,27.15,49.54,25.34,101.16,112.06,10,72.97,47.25,55.52,58.2,109.9,43.07,49.02,52.45,97.02,52,25.8,48,22.62,157.01,124.1,0,0,4
